EJERCICIO;CENTRO GESTOR;FUNCIONAL;ECONOMICA;FINANCIACION;DESCRIPCION;IMPORTE
2021;05020;6152;227006;91001;Estudios y trabajos técnicos;120000
2021;05020;6152;227009;91001;Otros trabajos realizados por otras empresas;200000
2021;05020;6152;227009;11201;Otros trabajos realizados por otras empresas;100000
2021;05020;6152;227009;14201;Otros trabajos realizados por otras empresas;100000
2021;05020;6152;230000;91001;Dietas;6000
2021;05020;6152;230000;14201;Dietas;3000
2021;05020;6152;230000;11201;Dietas;3000
2021;05020;6152;230000;91002;Dietas;400
2021;05020;6152;231000;91001;Locomoción;4500
2021;05020;6152;231000;14201;Locomoción;250
2021;05020;6152;231000;11201;Locomoción;250
2021;05020;6152;231000;91002;Locomoción;1000
2021;05020;6152;480025;91002;Programas U.E. Convenios, Estudios e Instituciones;50000
2021;09010;3229;120000;91002;Sueldos de Personal Funcionario;85867,2
2021;09010;3229;120005;91002;Trienios de Personal Funcionario;18049,2
2021;09010;3229;120006;91002;Pagas extraordinarias de Personal Funcionario;33860,9
2021;09010;3229;121000;91002;Complemento de destino de Personal Funcionario;55897,2
2021;09010;3229;121001;91002;Complemento específico de Personal Funcionario;114507,08
2021;09010;3229;160000;91002;Seguridad social;65990,54
2021;09010;3229;212000;91002;Rep. y conservación edificios y otras construcc.;4950
2021;09010;3229;213000;91002;Rep. y conserv. maquinaria,instalaciones,utillaje;205
2021;09010;3229;220000;91002;Ordinario no inventariable;500
2021;09010;3229;220001;91002;Mobiliario y enseres;100
2021;09010;3229;220002;91002;Prensa, revistas y publicaciones periódicas;1290
2021;09010;3229;220003;91002;Libros y otras publicaciones;100
2021;09010;3229;221000;91002;Energía eléctrica;5350
2021;09010;3229;221001;91002;Agua;235
2021;09010;3229;221009;91002;Otros suministros;620
2021;09010;3229;222000;91002;Telefónicas;3420
2021;09010;3229;222001;91002;Postales;130
2021;09010;3229;222009;91002;Otras comunicaciones;880
2021;09010;3229;223000;91002;Transporte;100
2021;09010;3229;226001;91002;Atenciones protocolarias y representativas;1500
2021;09010;3229;226002;91002;Gastos de divulgación y promoción;1000
2021;09010;3229;226005;91002;Reuniones y conferencias;1800
2021;09010;3229;226009;91002;Otros gastos diversos;3065
2021;09010;3229;227000;91002;Limpieza y aseo;9600
2021;09010;3229;227006;91002;Estudios y trabajos técnicos;41937
2021;09010;3229;227009;91002;Otros trabajos realizados por otras empresas;8055
2021;09010;3229;230000;91002;Dietas;160
2021;09010;3229;231000;91002;Locomoción;500
2021;09010;3229;233000;91002;Gastos a través de agencias de viaje;1000
2021;09010;3229;239000;91002;Otras indemnizaciones;21700
2021;09010;3229;480235;91002;Premios Consejo Económico y Social de Aragón;3000
2021;09010;3229;480254;91002;Becas del Consejo Económico y Social de Aragón;11100
2021;09010;3229;605000;91002;Mobiliario y enseres;100
2021;10010;1211;100000;91002;Retribuciones básicas de Altos Cargos;16199,76
2021;10010;1211;100001;91002;Otras remuneraciones de Altos Cargos;54056,88
2021;10010;1211;100005;91002;Trienios;2747,08
2021;10010;1211;101000;91002;Retribuciones básicas de SGT, DG y asimilados;13292,28
2021;10010;1211;101001;91002;Complemento de destino de SGT, DG y asimilados;14991,48
2021;10010;1211;101002;91002;Complemento específico de SGT, DG y asimilados;36871,68
2021;10010;1211;101005;91002;Trienios de SGT, DG y asimilados;6114,24
2021;10010;1211;101006;91002;Pagas extraordinarias de SGT, DG y asimilados;4493,64
2021;10010;1211;110000;91002;Retribuciones básicas Pers. Eventual de Gabinete;487416,96
2021;10010;1211;110001;91002;Otras remuneraciones de Pers. Eventual de Gabinete;1094870,4
2021;10010;1211;110005;91002;Trienios de Pers. Eventual de Gabinete;23938,8
2021;10010;1211;110006;91002;Pagas extraordinarias Pers. Eventual de Gabinete;84897,44
2021;10010;1211;120000;91002;Sueldos de Personal Funcionario;711721,8
2021;10010;1211;120005;91002;Trienios de Personal Funcionario;187022,88
2021;10010;1211;120006;91002;Pagas extraordinarias de Personal Funcionario;296265,66
2021;10010;1211;121000;91002;Complemento de destino de Personal Funcionario;448235,4
2021;10010;1211;121001;91002;Complemento específico de Personal Funcionario;974948,76
2021;10010;1211;121009;91002;Otras retribuciones complementarias Funcionarios;883,08
2021;10010;1211;130000;91002;Salario base de Personal Laboral Fijo;194104,92
2021;10010;1211;130001;91002;Antigüedad de Personal Laboral Fijo;26416,8
2021;10010;1211;130002;91002;Pagas extraordinarias de Personal Laboral Fijo;48293,82
2021;10010;1211;130003;91002;Otras remuneraciones de Personal Laboral Fijo;90805
2021;10010;1211;131000;91002;Salario base de Personal Laboral Eventual;18000
2021;10010;1211;131001;91002;Otras remuneraciones de Personal Laboral Eventual;4000
2021;10010;1211;160000;91002;Seguridad social;1188305,09
2021;10010;1211;161000;91002;Formación y perfeccion. Funcionarios y no Laboral;550
2021;10010;1211;161009;91002;Otros Gtos Sociales de Funcionarios y no Laborales;550
2021;10010;1211;202000;91002;Arrendamientos de edificios y otras construcciones;50000
2021;10010;1211;203000;91002;Arrendamientos maquinaria, instalación y utillaje;6000
2021;10010;1211;204000;91002;Arrendamientos de material de transporte;15000
2021;10010;1211;212000;91002;Rep. y conservación edificios y otras construcc.;260000
2021;10010;1211;214000;91002;Reparación y conservación material de transporte;8000
2021;10010;1211;215000;91002;Reparación y conservación de mobiliario y enseres;25000
2021;10010;1211;220000;91002;Ordinario no inventariable;30000
2021;10010;1211;220001;91002;Mobiliario y enseres;3500
2021;10010;1211;220002;91002;Prensa, revistas y publicaciones periódicas;20000
2021;10010;1211;220003;91002;Libros y otras publicaciones;22500
2021;10010;1211;220004;91002;Material informático;10000
2021;10010;1211;220009;91002;Otro material de oficina;3000
2021;10010;1211;221000;91002;Energía eléctrica;4000
2021;10010;1211;221001;91002;Agua;4000,75
2021;10010;1211;221002;91002;Gas;1000
2021;10010;1211;221003;91002;Combustibles;30000
2021;10010;1211;221004;91002;Vestuario;4000
2021;10010;1211;222000;91002;Telefónicas;30000
2021;10010;1211;222001;91002;Postales;31000
2021;10010;1211;223000;91002;Transporte;17500
2021;10010;1211;224003;91002;Otros riesgos;1000
2021;10010;1211;225000;91002;Tributos locales;1000
2021;10010;1211;226000;91002;Cánones;750
2021;10010;1211;226001;91002;Atenciones protocolarias y representativas;23550
2021;10010;1211;226002;91002;Gastos de divulgación y promoción;2503488,85
2021;10010;1211;226003;91002;Jurídicos, Contenciosos;20000
2021;10010;1211;226005;91002;Reuniones y conferencias;9500
2021;10010;1211;226009;91002;Otros gastos diversos;2000
2021;10010;1211;227000;91002;Limpieza y aseo;105000
2021;10010;1211;227006;91002;Estudios y trabajos técnicos;180000
2021;10010;1211;227009;91002;Otros trabajos realizados por otras empresas;440000
2021;10010;1211;230000;91002;Dietas;43000
2021;10010;1211;231000;91002;Locomoción;25000
2021;10010;1211;232000;91002;Traslado;5000
2021;10010;1211;233000;91002;Gastos a través de agencias de viaje;30000
2021;10010;1211;239000;91002;Otras indemnizaciones;750
2021;10010;1211;352000;91002;Intereses de demora;5000
2021;10010;1211;480012;91002;Ayudas Postgrados y otros;60000
2021;10010;1211;480347;91002;Ayudas a Víctimas del Terrorismo;280000
2021;10010;1211;480351;91002;Fundación Tarazona Monumental;178000
2021;10010;1211;480366;91002;Convenio  Asociación Periodistas Aragón;45000
2021;10010;1211;480410;91002;Fundación Labordeta;20000
2021;10010;1211;480493;91002;Fundación +34;10000
2021;10010;1211;480495;91002;Real Academia de Medicina de Zgz;5000
2021;10010;1211;480573;91002;Convenio CEOE Teruel actuaciones despoblación;5000
2021;10010;1211;480686;91002;Convenio MUNDUBAT;60000
2021;10010;1211;604000;91002;Material de transporte;50000
2021;10010;1211;605000;91002;Mobiliario y enseres;25000
2021;10010;1311;120000;91002;Sueldos de Personal Funcionario;112076,52
2021;10010;1311;120005;91002;Trienios de Personal Funcionario;21969,72
2021;10010;1311;120006;91002;Pagas extraordinarias de Personal Funcionario;42997,46
2021;10010;1311;121000;91002;Complemento de destino de Personal Funcionario;66217,8
2021;10010;1311;121001;91002;Complemento específico de Personal Funcionario;130484,04
2021;10010;1311;160000;91002;Seguridad social;92077,19
2021;10010;1311;161000;91002;Formación y perfeccion. Funcionarios y no Laboral;500
2021;10010;1311;161009;91002;Otros Gtos Sociales de Funcionarios y no Laborales;500
2021;10010;1311;205000;91002;Arrendamientos de mobiliario y enseres;3000
2021;10010;1311;220000;91001;Ordinario no inventariable;1500
2021;10010;1311;220000;91002;Ordinario no inventariable;3000
2021;10010;1311;220000;19001;Ordinario no inventariable;1500
2021;10010;1311;220002;91001;Prensa, revistas y publicaciones periódicas;500
2021;10010;1311;220002;19001;Prensa, revistas y publicaciones periódicas;500
2021;10010;1311;220003;91002;Libros y otras publicaciones;1000
2021;10010;1311;220004;91002;Material informático;1000
2021;10010;1311;222000;91001;Telefónicas;2500
2021;10010;1311;222000;19001;Telefónicas;2500
2021;10010;1311;222001;19001;Postales;2500
2021;10010;1311;222001;91001;Postales;2500
2021;10010;1311;223000;91002;Transporte;6000
2021;10010;1311;226002;91002;Gastos de divulgación y promoción;14160
2021;10010;1311;226002;91001;Gastos de divulgación y promoción;10340
2021;10010;1311;226002;19001;Gastos de divulgación y promoción;10340
2021;10010;1311;226005;19001;Reuniones y conferencias;10000
2021;10010;1311;226005;91002;Reuniones y conferencias;69350
2021;10010;1311;226005;91001;Reuniones y conferencias;10000
2021;10010;1311;226009;91002;Otros gastos diversos;5000
2021;10010;1311;227006;91002;Estudios y trabajos técnicos;9000
2021;10010;1311;227006;19001;Estudios y trabajos técnicos;1500
2021;10010;1311;227006;91001;Estudios y trabajos técnicos;1500
2021;10010;1311;227006;91002;Estudios y trabajos técnicos;20000
2021;10010;1311;227009;91002;Otros trabajos realizados por otras empresas;3000
2021;10010;1311;230000;91001;Dietas;3210
2021;10010;1311;230000;19001;Dietas;3210
2021;10010;1311;230000;91002;Dietas;4000
2021;10010;1311;231000;91001;Locomoción;1000
2021;10010;1311;231000;91002;Locomoción;9000
2021;10010;1311;231000;19001;Locomoción;1000
2021;10010;1311;405004;91002;Conv. Acad. Gral. Militar Curso Internal. Defensa;25000
2021;10010;1311;440051;91002;Subv. Proyectos de Cooperación Transfronteriza;35000
2021;10010;1311;460008;91002;Subv. Proyectos de Cooperación Transfronteriza;25000
2021;10010;1311;470002;91002;Subv. Proyectos de Cooperación Transfronteriza;20000
2021;10010;1311;480026;91002;Subv. Proyectos de Cooperación Transfronteriza;20000
2021;10010;1311;480417;91002;Conv. FAMCP Difusión Información Unión Europea;20000
2021;10010;1311;609000;91002;Inmovilizado Inmaterial;15000
2021;10020;1263;101000;91002;Retribuciones básicas de SGT, DG y asimilados;13292,28
2021;10020;1263;101001;91002;Complemento de destino de SGT, DG y asimilados;14991,48
2021;10020;1263;101002;91002;Complemento específico de SGT, DG y asimilados;36871,68
2021;10020;1263;101005;91002;Trienios de SGT, DG y asimilados;5558,4
2021;10020;1263;101006;91002;Pagas extraordinarias de SGT, DG y asimilados;4436,46
2021;10020;1263;120000;91002;Sueldos de Personal Funcionario;524253,12
2021;10020;1263;120005;91002;Trienios de Personal Funcionario;108952,68
2021;10020;1263;120006;91002;Pagas extraordinarias de Personal Funcionario;227277,34
2021;10020;1263;121000;91002;Complemento de destino de Personal Funcionario;402051,96
2021;10020;1263;121001;91002;Complemento específico de Personal Funcionario;952717,76
2021;10020;1263;121009;91002;Otras retribuciones complementarias Funcionarios;684,6
2021;10020;1263;151000;91002;Gratificaciones de Personal Funcionario;60000
2021;10020;1263;160000;91002;Seguridad social;466794,86
2021;10020;1263;161000;91002;Formación y perfeccion. Funcionarios y no Laboral;1500
2021;10020;1263;161009;91002;Otros Gtos Sociales de Funcionarios y no Laborales;1500
2021;10020;1263;215000;91002;Reparación y conservación de mobiliario y enseres;5150
2021;10020;1263;220000;91002;Ordinario no inventariable;28572
2021;10020;1263;220002;91002;Prensa, revistas y publicaciones periódicas;9552
2021;10020;1263;220003;91002;Libros y otras publicaciones;7403
2021;10020;1263;222000;91002;Telefónicas;1806
2021;10020;1263;222001;91002;Postales;12416
2021;10020;1263;223000;91002;Transporte;3964
2021;10020;1263;226001;91002;Atenciones protocolarias y representativas;650
2021;10020;1263;226002;91002;Gastos de divulgación y promoción;5000
2021;10020;1263;226003;91002;Jurídicos, Contenciosos;12390
2021;10020;1263;226005;91002;Reuniones y conferencias;2780
2021;10020;1263;226009;91002;Otros gastos diversos;217
2021;10020;1263;230000;91002;Dietas;1080
2021;10020;1263;231000;91002;Locomoción;1232
2021;10020;1263;233000;91002;Gastos a través de agencias de viaje;3000
2021;10030;1251;101000;91002;Retribuciones básicas de SGT, DG y asimilados;13292,28
2021;10030;1251;101001;91002;Complemento de destino de SGT, DG y asimilados;14991,48
2021;10030;1251;101002;91002;Complemento específico de SGT, DG y asimilados;36871,68
2021;10030;1251;101006;91002;Pagas extraordinarias de SGT, DG y asimilados;3864,66
2021;10030;1251;120000;91002;Sueldos de Personal Funcionario;101127,12
2021;10030;1251;120005;91002;Trienios de Personal Funcionario;26618,88
2021;10030;1251;120006;91002;Pagas extraordinarias de Personal Funcionario;39688,46
2021;10030;1251;121000;91002;Complemento de destino de Personal Funcionario;60629,16
2021;10030;1251;121001;91002;Complemento específico de Personal Funcionario;119531,04
2021;10030;1251;130000;91002;Salario base de Personal Laboral Fijo;17979,72
2021;10030;1251;130001;91002;Antigüedad de Personal Laboral Fijo;3815,76
2021;10030;1251;130002;91002;Pagas extraordinarias de Personal Laboral Fijo;5151,18
2021;10030;1251;130003;91002;Otras remuneraciones de Personal Laboral Fijo;13793,52
2021;10030;1251;160000;91002;Seguridad social;114310,17
2021;10030;1251;161000;91002;Formación y perfeccion. Funcionarios y no Laboral;500
2021;10030;1251;161009;91002;Otros Gtos Sociales de Funcionarios y no Laborales;500
2021;10030;1251;215000;91002;Reparación y conservación de mobiliario y enseres;500
2021;10030;1251;220000;91002;Ordinario no inventariable;5000
2021;10030;1251;220001;91002;Mobiliario y enseres;500
2021;10030;1251;220002;91002;Prensa, revistas y publicaciones periódicas;1000
2021;10030;1251;220003;91002;Libros y otras publicaciones;900
2021;10030;1251;221009;91002;Otros suministros;500
2021;10030;1251;222000;91002;Telefónicas;1541,12
2021;10030;1251;222001;91002;Postales;4000
2021;10030;1251;223000;91002;Transporte;500
2021;10030;1251;226002;91002;Gastos de divulgación y promoción;2700
2021;10030;1251;226005;91002;Reuniones y conferencias;3000
2021;10030;1251;226009;91002;Otros gastos diversos;1000
2021;10030;1251;227006;91002;Estudios y trabajos técnicos;9000
2021;10030;1251;230000;91002;Dietas;1000
2021;10030;1251;231000;91002;Locomoción;3000
2021;10030;1251;239000;91002;Otras indemnizaciones;1100
2021;10030;1251;251000;91002;Realización de cursos de formación interna;17000
2021;10030;1251;251003;91002;Realización de cursos de formación externa;16000
