EJERCICIO;CENTRO GESTOR;FUNCIONAL;ECONOMICA;FINANCIACION;DESCRIPCION;IMPORTE
2014;10020;1263;220002;91002;Prensa, revistas y publicaciones periódicas;4.117,50
2014;10020;1263;220003;91002;Libros y otras publicaciones;4.000,00
2014;10020;1263;220004;91002;Material informático;4.150,13
2014;10020;1263;221000;91002;Energía eléctrica;4.286,15
2014;10020;1263;221001;91002;Agua;977,00
2014;10020;1263;221009;91002;Otros suministros;394,42
2014;10020;1263;222000;91002;Telefónicas;7.329,63
2014;10020;1263;223000;91002;Transporte;1.111,62
2014;10020;1263;226001;91002;Atenciones protocolarias y representativas;1.298,75
2014;10020;1263;226003;91002;Jurídicos, Contenciosos;40.206,25
2014;10020;1263;226005;91002;Reuniones y conferencias;2.778,27
2014;10020;1263;226009;91002;Otros gastos diversos;963,60
2014;10020;1263;227000;91002;Limpieza y aseo;1.000,00
2014;10020;1263;227006;91002;Estudios y trabajos técnicos;10.703,53
2014;10020;1263;227009;91002;Otros trabajos realizados por otras empresas;9.663,75
2014;10020;1263;230000;91002;Dietas;3.369,13
2014;10020;1263;231000;91002;Locomoción;3.093,63
2014;10020;1263;232000;91002;Traslado;394,42
2014;10020;1263;239000;91002;Otras indemnizaciones;250,21
2014;10030;1267;120000;91002;Sueldos de Personal Funcionario;91.251,28
2014;10030;1267;120005;91002;Trienios de Personal Funcionario;8.308,20
2014;10030;1267;120006;91002;Pagas extraordinarias de Personal Funcionario;36.253,48
2014;10030;1267;121000;91002;Complemento de destino de Personal Funcionario;70.199,48
2014;10030;1267;121001;91002;Complemento específico de Personal Funcionario;149.392,52
2014;10030;1267;151000;91002;Gratificaciones de Personal Funcionario;500,00
2014;10030;1267;160000;91002;Seguridad social;73.796,20
2014;10030;1267;161000;91002;Formación y perfeccion. Funcionarios y no Laboral;500,00
2014;10030;1267;161009;91002;Otros Gtos Sociales de Funcionarios y no Laborales;500,00
2014;10030;1267;215000;91002;Reparación y conservación de mobiliario y enseres;1.000,00
2014;10030;1267;216000;91002;Rep. y conserv. equipos procesos de información;1.400,00
2014;10030;1267;220000;91002;Ordinario no inventariable;5.000,00
2014;10030;1267;220001;91002;Mobiliario y enseres;2.500,00
2014;10030;1267;220002;91002;Prensa, revistas y publicaciones periódicas;5.000,00
2014;10030;1267;220003;91002;Libros y otras publicaciones;72.000,00
2014;10030;1267;220004;91002;Material informático;2.500,00
2014;10030;1267;220009;91002;Otro material de oficina;500,00
2014;10030;1267;221009;91002;Otros suministros;500,00
2014;10030;1267;222000;91002;Telefónicas;5.000,00
2014;10030;1267;222001;91002;Postales;2.000,00
2014;10030;1267;222002;91002;Telegráficas;500,00
2014;10030;1267;222003;91002;Télex y telefax;500,00
2014;10030;1267;222009;91002;Otras comunicaciones;500,00
2014;10030;1267;223000;91002;Transporte;1.000,00
2014;10030;1267;226000;91002;Cánones;500,00
2014;10030;1267;226001;91002;Atenciones protocolarias y representativas;3.500,00
2014;10030;1267;226002;91002;Gastos de divulgación y promoción;129.497,73
2014;10030;1267;226005;91002;Reuniones y conferencias;40.000,00
2014;10030;1267;226009;91002;Otros gastos diversos;500,00
2014;10030;1267;227006;91002;Estudios y trabajos técnicos;35.000,00
2014;10030;1267;227009;91002;Otros trabajos realizados por otras empresas;33.000,00
2014;10030;1267;230000;91002;Dietas;6.000,00
2014;10030;1267;231000;91002;Locomoción;8.000,00
2014;10030;1267;239000;91002;Otras indemnizaciones;2.000,00
2014;10040;1217;120000;91002;Sueldos de Personal Funcionario;72.922,72
2014;10040;1217;120005;91002;Trienios de Personal Funcionario;13.098,48
2014;10040;1217;120006;91002;Pagas extraordinarias de Personal Funcionario;28.999,38
2014;10040;1217;121000;91002;Complemento de destino de Personal Funcionario;52.504,64
2014;10040;1217;121001;91002;Complemento específico de Personal Funcionario;115.279,88
2014;10040;1217;151000;91002;Gratificaciones de Personal Funcionario;500,00
2014;10040;1217;160000;91002;Seguridad social;60.663,01
2014;10040;1217;161000;91002;Formación y perfeccion. Funcionarios y no Laboral;500,00
2014;10040;1217;161009;91002;Otros Gtos Sociales de Funcionarios y no Laborales;500,00
2014;10040;1217;215000;91002;Reparación y conservación de mobiliario y enseres;1.500,00
2014;10040;1217;220000;91002;Ordinario no inventariable;500,00
2014;10040;1217;220001;91002;Mobiliario y enseres;500,00
2014;10040;1217;220002;91002;Prensa, revistas y publicaciones periódicas;100,00
2014;10040;1217;220003;91002;Libros y otras publicaciones;100,00
2014;10040;1217;221009;91002;Otros suministros;500,00
2014;10040;1217;223000;91002;Transporte;100,00
2014;10040;1217;226001;91002;Atenciones protocolarias y representativas;3.000,00
2014;10040;1217;226002;91002;Gastos de divulgación y promoción;3.000,00
2014;10040;1217;226005;91002;Reuniones y conferencias;3.000,00
2014;10040;1217;227006;91002;Estudios y trabajos técnicos;1.000,00
2014;10040;1217;227009;91002;Otros trabajos realizados por otras empresas;1.000,00
2014;10040;1217;230000;91002;Dietas;500,00
2014;10040;1217;231000;91002;Locomoción;800,00
2014;10040;4631;227006;91002;Estudios y trabajos técnicos;25.000,00
2014;10050;1268;120000;91002;Sueldos de Personal Funcionario;90.899,68
2014;10050;1268;120005;91002;Trienios de Personal Funcionario;11.512,20
2014;10050;1268;120006;91002;Pagas extraordinarias de Personal Funcionario;35.286,66
2014;10050;1268;121000;91002;Complemento de destino de Personal Funcionario;64.968,68
2014;10050;1268;121001;91002;Complemento específico de Personal Funcionario;138.565,04
2014;10050;1268;151000;91002;Gratificaciones de Personal Funcionario;500,00
2014;10050;1268;160000;91002;Seguridad social;76.190,38
2014;10050;1268;161000;91002;Formación y perfeccion. Funcionarios y no Laboral;500,00
2014;10050;1268;161009;91002;Otros Gtos Sociales de Funcionarios y no Laborales;500,00
2014;10050;1268;215000;91002;Reparación y conservación de mobiliario y enseres;400,00
2014;10050;1268;220000;91002;Ordinario no inventariable;2.000,00
2014;10050;1268;220002;91002;Prensa, revistas y publicaciones periódicas;1.600,00
2014;10050;1268;220003;91002;Libros y otras publicaciones;800,00
2014;10050;1268;220004;91002;Material informático;160,00
2014;10050;1268;221009;91002;Otros suministros;1.600,00
2014;10050;1268;223000;91002;Transporte;1.200,00
2014;10050;1268;226000;91002;Cánones;400,00
2014;10050;1268;226001;91002;Atenciones protocolarias y representativas;1.500,00
2014;10050;1268;226002;91002;Gastos de divulgación y promoción;25.000,00
2014;10050;1268;226005;91002;Reuniones y conferencias;27.300,00
2014;10050;1268;226009;91002;Otros gastos diversos;12.000,00
2014;10050;1268;227006;91002;Estudios y trabajos técnicos;141.320,00
2014;10050;1268;227009;91002;Otros trabajos realizados por otras empresas;60.000,00
2014;10050;1268;230000;91002;Dietas;4.928,00
2014;10050;1268;231000;91002;Locomoción;2.080,00
2014;10050;1268;251000;91002;Realización de cursos de formación interna;4.000,00
2014;10050;1268;480260;91002;Fomento de la participación ciudadana;12.000,00
2014;10050;1311;120000;91002;Sueldos de Personal Funcionario;97.732,12
2014;10050;1311;120005;91002;Trienios de Personal Funcionario;16.710,84
2014;10050;1311;120006;91002;Pagas extraordinarias de Personal Funcionario;38.374,20
2014;10050;1311;121000;91002;Complemento de destino de Personal Funcionario;60.090,68
2014;10050;1311;121001;91002;Complemento específico de Personal Funcionario;119.470,76
2014;10050;1311;151000;91002;Gratificaciones de Personal Funcionario;500,00
2014;10050;1311;160000;91002;Seguridad social;83.494,43
2014;10050;1311;161000;91002;Formación y perfeccion. Funcionarios y no Laboral;1.100,00
2014;10050;1311;161009;91002;Otros Gtos Sociales de Funcionarios y no Laborales;1.000,00
2014;10050;1311;215000;91002;Reparación y conservación de mobiliario y enseres;300,00
2014;10050;1311;216000;91002;Rep. y conserv. equipos procesos de información;150,00
2014;10050;1311;220000;91002;Ordinario no inventariable;150,00
2014;10050;1311;220001;91002;Mobiliario y enseres;1.500,00
2014;10050;1311;220002;19001;Prensa, revistas y publicaciones periódicas;2.500,00
2014;10050;1311;220002;91001;Prensa, revistas y publicaciones periódicas;2.500,00
2014;10050;1311;220002;91002;Prensa, revistas y publicaciones periódicas;1.200,00
2014;10050;1311;220003;19001;Libros y otras publicaciones;3.000,00
2014;10050;1311;220003;91001;Libros y otras publicaciones;3.000,00
2014;10050;1311;220003;91002;Libros y otras publicaciones;2.000,00
2014;10050;1311;220004;91002;Material informático;200,00
2014;10050;1311;221000;19001;Energía eléctrica;2.500,00
2014;10050;1311;221000;91001;Energía eléctrica;2.500,00
2014;10050;1311;221001;91002;Agua;80,00
2014;10050;1311;221009;91002;Otros suministros;80,00
2014;10050;1311;222000;91002;Telefónicas;5.000,00
2014;10050;1311;222001;91002;Postales;3.000,00
2014;10050;1311;223000;19001;Transporte;2.500,00
2014;10050;1311;223000;91001;Transporte;2.500,00
2014;10050;1311;223000;91002;Transporte;400,00
2014;10050;1311;224003;91002;Otros riesgos;1.000,00
2014;10050;1311;226001;91002;Atenciones protocolarias y representativas;3.000,00
2014;10050;1311;226002;19001;Gastos de divulgación y promoción;3.500,00
2014;10050;1311;226002;91001;Gastos de divulgación y promoción;3.500,00
2014;10050;1311;226002;91002;Gastos de divulgación y promoción;500,00
2014;10050;1311;226005;19001;Reuniones y conferencias;5.000,00
2014;10050;1311;226005;91001;Reuniones y conferencias;5.000,00
2014;10050;1311;226005;91002;Reuniones y conferencias;74.000,00
2014;10050;1311;227000;91002;Limpieza y aseo;160,00
2014;10050;1311;227001;91002;Seguridad;275,00
2014;10050;1311;227006;19001;Estudios y trabajos técnicos;2.000,00
2014;10050;1311;227006;91001;Estudios y trabajos técnicos;2.000,00
2014;10050;1311;227006;91002;Estudios y trabajos técnicos;2.000,00
2014;10050;1311;230000;19001;Dietas;2.000,00
2014;10050;1311;230000;91001;Dietas;2.000,00
2014;10050;1311;230000;91002;Dietas;3.000,00
2014;10050;1311;231000;19001;Locomoción;2.000,00
2014;10050;1311;231000;91001;Locomoción;2.000,00
2014;10050;1311;231000;91002;Locomoción;4.000,00
2014;10050;1311;251000;91002;Realización de cursos de formación interna;5.000,00
2014;10050;1311;405001;91002;Programas de la UE: Convenios, Estudios e Instit.;25.000,00
2014;10050;1311;440051;91002;Subv. Proyectos de Cooperación Transfronteriza;1.000,00
2014;10050;1311;460008;91002;Subv. Proyectos de Cooperación Transfronteriza;9.000,00
2014;10050;1311;470002;91002;Subv. Proyectos de Cooperación Transfronteriza;65.000,00
2014;10050;1311;470071;91002;Proy internacionalización act formativas y laboral;140.000,00
2014;10050;1311;480025;91002;Programas U.E. Convenios, Estudios e Instituciones;280.000,00
2014;10050;1311;480026;91002;Subv. Proyectos de Cooperación Transfronteriza;20.000,00
2014;10050;1311;480071;91002;Investigación y Sociedad;60.000,00
2014;10050;1341;120000;91002;Sueldos de Personal Funcionario;68.592,28
2014;10050;1341;120005;91002;Trienios de Personal Funcionario;12.376,86
2014;10050;1341;120006;91002;Pagas extraordinarias de Personal Funcionario;25.131,29
2014;10050;1341;121000;91002;Complemento de destino de Personal Funcionario;39.511,64
2014;10050;1341;121001;91002;Complemento específico de Personal Funcionario;67.563,68
2014;10050;1341;151000;91002;Gratificaciones de Personal Funcionario;500,00
2014;10050;1341;160000;91002;Seguridad social;53.949,36
2014;10050;1341;161000;91002;Formación y perfeccion. Funcionarios y no Laboral;1.100,00
2014;10050;1341;161009;91002;Otros Gtos Sociales de Funcionarios y no Laborales;1.000,00
2014;10050;1341;216000;91002;Rep. y conserv. equipos procesos de información;950,00
2014;10050;1341;220000;91002;Ordinario no inventariable;950,00
2014;10050;1341;220001;91002;Mobiliario y enseres;950,00
2014;10050;1341;220003;91002;Libros y otras publicaciones;1.425,00
2014;10050;1341;220004;91002;Material informático;285,00
2014;10050;1341;220009;91002;Otro material de oficina;950,00
2014;10050;1341;221009;91002;Otros suministros;475,00
2014;10050;1341;223000;91002;Transporte;475,00
2014;10050;1341;224003;91002;Otros riesgos;1.227,40
2014;10050;1341;226001;91002;Atenciones protocolarias y representativas;2.850,00
2014;10050;1341;226002;91002;Gastos de divulgación y promoción;14.250,00
2014;10050;1341;226005;91002;Reuniones y conferencias;1.425,00
2014;10050;1341;227006;91002;Estudios y trabajos técnicos;23.000,00
2014;10050;1341;230000;91002;Dietas;7.000,00
2014;10050;1341;231000;91002;Locomoción;10.000,00
2014;10050;1341;251000;91002;Realización de cursos de formación interna;3.000,00
2014;10050;1341;780004;91002;Ayudas para Países más Desfavorecidos;2.515.000,00
2014;10060;1421;120000;91002;Sueldos de Personal Funcionario;751.866,96
2014;10060;1421;120005;91002;Trienios de Personal Funcionario;155.436,09
2014;10060;1421;120006;91002;Pagas extraordinarias de Personal Funcionario;283.450,06
2014;10060;1421;121000;91002;Complemento de destino de Personal Funcionario;447.038,28
2014;10060;1421;121001;91002;Complemento específico de Personal Funcionario;858.484,96
2014;10060;1421;121009;91002;Otras retribuciones complementarias Funcionarios;405,96
2014;10060;1421;125000;91002;Sueldo Funcionarios Cuerpo Nal. Justicia;14.407.434,70
2014;10060;1421;125005;91002;Trienios Funcionarios Cuerpo Nal. Justicia;3.827.000,00
2014;10060;1421;125006;91002;Extras Funcionarios Cuerpo Nal. Justicia;4.890.000,00
2014;10060;1421;126000;91002;C. Destino Funcionarios Cuerpo Nal. Justicia;59.000,00
2014;10060;1421;126001;91002;C. Específico Funcionarios Cuerpo Nal. Justicia;240.000,00
2014;10060;1421;126009;91002;Otras R. Complementarias Funcionarios Nal. Justici;12.425.000,00
2014;10060;1421;130000;91002;Salario base de Personal Laboral Fijo;1.091.094,00
2014;10060;1421;130001;91002;Antigüedad de Personal Laboral Fijo;132.077,86
2014;10060;1421;130002;91002;Pagas extraordinarias de Personal Laboral Fijo;203.861,97
2014;10060;1421;130003;91002;Otras remuneraciones de Personal Laboral Fijo;214.712,64
2014;10060;1421;131000;91002;Salario base de Personal Laboral Eventual;15.000,00
2014;10060;1421;131001;91002;Otras remuneraciones de Personal Laboral Eventual;5.000,00
2014;10060;1421;140000;91002;Otro personal;295.000,00
2014;10060;1421;160000;91002;Seguridad social;1.076.840,19
2014;10060;1421;160200;91002;S. Social Funcionarios Cuerpos Nal. Justicia;1.300.000,00
2014;10060;1421;161009;91002;Otros Gtos Sociales de Funcionarios y no Laborales;8.000,00
2014;10060;1421;202000;91002;Arrendamientos de edificios y otras construcciones;9.828.113,91
2014;10060;1421;205000;91002;Arrendamientos de mobiliario y enseres;30.000,00
2014;10060;1421;212000;91002;Rep. y conservación edificios y otras construcc.;80.000,00
2014;10060;1421;213000;91002;Rep. y conserv. maquinaria,instalaciones,utillaje;1.081.986,49
2014;10060;1421;214000;91002;Reparación y conservación material de transporte;6.000,00
2014;10060;1421;215000;91002;Reparación y conservación de mobiliario y enseres;93.000,00
2014;10060;1421;216000;91002;Rep. y conserv. equipos procesos de información;700.000,00
2014;10060;1421;220000;91002;Ordinario no inventariable;320.000,00
2014;10060;1421;220001;91002;Mobiliario y enseres;13.600,00
2014;10060;1421;220002;91002;Prensa, revistas y publicaciones periódicas;20.000,00
2014;10060;1421;220003;91002;Libros y otras publicaciones;15.000,00
2014;10060;1421;220004;91002;Material informático;13.000,00
2014;10060;1421;221000;91002;Energía eléctrica;770.000,00
2014;10060;1421;221001;91002;Agua;35.000,00
2014;10060;1421;221002;91002;Gas;175.000,00
2014;10060;1421;221003;91002;Combustibles;60.000,00
2014;10060;1421;221004;91002;Vestuario;7.000,00
2014;10060;1421;221006;91002;Productos farmacéuticos;5.500,00
2014;10060;1421;221009;91002;Otros suministros;150.000,00
2014;10060;1421;222000;91002;Telefónicas;600.000,00
2014;10060;1421;222001;91002;Postales;764.500,00
2014;10060;1421;222009;91002;Otras comunicaciones;500,00
2014;10060;1421;223000;91002;Transporte;70.000,00
